2247.0	30.500	0.92750	2.0293	0.15243
2278.0	28.500	0.93211	2.0295	0.18026
2304.0	24.000	0.93923	2.0298	0.22679
2326.0	21.500	0.94499	2.0300	0.26379
2347.0	22.000	0.94972	2.0301	0.29326
2370.0	22.500	0.95362	2.0303	0.31631
2392.0	23.000	0.95643	2.0305	0.33197
2416.0	23.500	0.95882	2.0307	0.34422
2439.0	23.500	0.96089	2.0309	0.35437
2463.0	24.500	0.96275	2.0311	0.36278
2488.0	25.000	0.96444	2.0313	0.36961
2513.0	25.000	0.96542	2.0315	0.37142
2538.0	25.500	0.96555	2.0317	0.36655
2564.0	26.500	0.96549	2.0319	0.35908
2591.0	23.500	0.96798	2.0321	0.36881
2611.0	17.000	0.97336	2.0323	0.40186
2625.0	14.000	0.97761	2.0324	0.42770
2639.0	14.000	0.98146	2.0327	0.44971
2653.0	14.000	0.98435	2.0331	0.46446
2667.0	14.000	0.98632	2.0332	0.47341
2681.0	14.000	0.98769	2.0330	0.47845
2695.0	14.500	0.98873	2.0328	0.48105
2710.0	15.000	0.98956	2.0329	0.48241
2725.0	15.000	0.99026	2.0330	0.48342
2740.0	15.000	0.99117	2.0329	0.48468
2755.0	15.000	0.99199	2.0327	0.48592
2770.0	15.500	0.99271	2.0324	0.48714
2786.0	15.500	0.99347	2.0312	0.48866
2801.0	32.000	0.99407	2.0281	0.49021
2850.0	25.000	0.99207	2.0248	0.48885
2851.0	74.500	0.99192	2.0254	0.48851
2999.0	148.00	0.94177	2.0311	0.43755
